ProjectID,ProjectType,ProjectLocation,ContractorCategory,ConstructionPhase,ProjectBudgetMillion,EstimatedDurationDays,WorkersAssigned,EquipmentUtilization,MaterialDelayDays,SupplierIssues,WeatherDisruptionDays,SafetyIncidents,InspectionFailures,ChangeRequests,CostOverrunPercent,ScheduleVarianceDays,QualityScore,SiteProductivityScore,ProjectDelayed
PRJ_116430,Residential,Urban,Medium,Structural,221.28,1205,745,70.04,4,1,8,2,2,3,19.99,39.26,79.41,76.4,Yes
PRJ_107953,Residential,Semi-Urban,Large,Inspection,42.87,1238,334,76.61,11,3,2,0,1,3,2.64,41.48,71.28,75.28,Yes
PRJ_129315,Infrastructure,Urban,Medium,Foundation,162.11,711,136,62.71,8,1,3,1,1,1,0.0,13.16,82.79,68.36,No
PRJ_122608,Residential,Urban,Medium,Finishing,115.9,1480,58,78.21,4,1,2,1,3,1,12.18,-3.24,91.52,86.61,No
PRJ_125763,Road Construction,Urban,Medium,Structural,127.73,582,452,76.49,6,2,6,2,3,6,4.36,-12.85,87.72,66.93,Yes
PRJ_114863,Industrial,Semi-Urban,Medium,Foundation,15.23,1140,620,76.98,6,4,6,0,0,5,0.0,40.0,71.18,77.91,Yes
PRJ_110411,Bridge Construction,Rural,Medium,Foundation,220.09,1001,48,75.04,8,2,5,1,2,1,6.15,17.35,76.82,62.46,Yes
PRJ_108551,Industrial,Urban,Small,Structural,125.91,1063,626,74.36,4,2,4,1,1,1,4.97,9.47,87.65,69.59,No
PRJ_124354,Commercial,Rural,Medium,Structural,80.43,1260,399,87.74,7,3,4,0,2,3,1.12,-0.29,97.74,65.65,No
PRJ_129908,Industrial,Urban,Large,Structural,115.35,1231,430,96.34,10,5,10,1,5,0,8.19,-2.71,67.06,,Yes
PRJ_122379,Road Construction,Semi-Urban,Large,Structural,178.2,1102,91,92.54,3,4,2,1,1,1,9.11,-17.99,85.8,90.27,Yes
PRJ_120888,Road Construction,Urban,Small,Foundation,86.74,1206,689,100.0,7,2,3,0,2,0,0.0,-3.57,88.05,85.54,No
PRJ_120292,Residential,Urban,Medium,Inspection,197.9,352,779,73.23,3,1,2,1,1,2,19.19,22.81,89.98,96.9,Yes
PRJ_112599,Commercial,Urban,Small,Structural,66.15,1381,730,76.7,4,1,5,0,3,2,38.07,-1.89,78.88,65.67,Yes
PRJ_106462,Commercial,Urban,Small,Structural,132.26,597,233,59.69,5,2,4,2,5,2,0.0,2.12,81.2,76.73,Yes
PRJ_107800,commercial,Urban,Large,Finishing,62.47,860,160,64.87,3,2,2,1,2,3,18.91,15.36,75.3,47.56,No
PRJ_100168,Industrial,Rural,Medium,Structural,36.4,965,467,86.24,2,2,8,2,0,4,0.48,27.65,93.55,48.85,Yes
PRJ_119882,Road Construction,Semi-Urban,Small,Foundation,78.73,1243,415,100.0,4,3,5,1,0,3,13.65,4.95,77.58,57.13,No
PRJ_109045,Residential,Urban,Large,Finishing,77.87,1270,788,82.85,1,2,2,2,1,1,6.32,48.91,80.31,100.0,No
PRJ_120109,Commercial,urban,Medium,Structural,69.09,578,586,51.89,9,1,9,1,2,2,0.97,29.69,77.53,74.17,Yes
PRJ_127001,Road Construction,Urban,Small,Structural,84.37,1273,567,60.11,7,3,7,1,1,0,19.18,30.36,99.86,83.08,Yes
PRJ_111921,Infrastructure,Semi-Urban,Small,Planning,172.22,984,538,58.16,8,2,7,1,1,2,17.55,37.47,86.87,63.33,Yes
PRJ_104978,Industrial,Semi-Urban,Medium,Planning,105.64,559,265,76.22,5,4,4,2,2,7,4.02,8.76,69.44,71.99,Yes
PRJ_100450,Infrastructure,Urban,Medium,Foundation,67.31,1361,451,72.44,3,4,5,0,1,3,12.4,9.81,,83.86,No
PRJ_114706,Residential,Rural,Medium,Foundation,134.02,420,660,93.55,8,5,7,0,1,3,0.63,0.93,83.56,64.13,Yes
PRJ_127743,Infrastructure,Semi-Urban,Medium,Finishing,91.56,452,189,76.63,6,3,5,1,1,4,11.7,2.88,87.18,75.82,Yes
PRJ_110552,Commercial,urban,Small,Finishing,276.51,421,323,88.65,7,2,2,1,0,1,12.9,42.5,84.6,71.19,No
PRJ_104480,Bridge Construction,Urban,Small,Foundation,116.99,238,381,92.36,5,2,4,2,1,2,0.0,29.21,78.25,100.0,No
PRJ_121297,Residential,Rural,Large,Inspection,134.7,1442,690,38.63,2,1,5,1,1,5,1.45,43.4,84.21,75.78,Yes
PRJ_127558,Bridge Construction,Urban,Small,Planning,151.05,475,134,62.37,11,4,3,0,1,1,22.69,-2.36,,77.02,Yes
PRJ_130527,Residential,Semi-Urban,Small,Finishing,94.62,104,779,100.0,7,1,6,0,1,2,26.2,14.54,83.0,83.73,No
PRJ_115352,Residential,Urban,Medium,Finishing,64.7,870,358,,5,2,3,1,1,1,8.05,7.26,77.52,81.87,No
PRJ_127811,Road Construction,Semi-Urban,Large,Planning,5.77,1203,716,98.87,7,0,5,2,2,3,10.79,6.12,99.54,69.65,No
PRJ_121027,Bridge Construction,Rural,Large,Finishing,215.69,102,490,78.59,3,2,4,0,1,2,18.97,24.09,77.14,71.8,No
PRJ_105348,Bridge Construction,Rural,Medium,Foundation,93.61,157,780,53.52,5,2,6,1,2,5,11.5,33.48,95.3,55.72,Yes
PRJ_104471,Residential,Rural,Medium,Foundation,179.16,1406,183,55.66,7,0,7,0,1,3,9.52,31.53,,55.15,No
PRJ_114061,Infrastructure,Rural,Small,Structural,192.73,241,81,37.4,4,0,3,4,1,5,12.79,63.7,78.59,79.22,Yes
PRJ_119046,Infrastructure,Semi-Urban,Large,Inspection,93.37,309,704,100.0,2,1,7,1,2,4,1.38,-16.24,80.52,77.13,Yes
PRJ_108320,Commercial,Rural,Medium,Foundation,96.25,1260,598,73.3,9,4,7,0,1,0,9.56,11.14,85.01,74.75,Yes
PRJ_113828,commercial,Rural,Small,Inspection,117.22,760,321,48.78,6,3,8,3,1,2,0.0,-13.5,87.34,48.53,Yes
PRJ_128993,Bridge Construction,Rural,Small,Inspection,182.08,412,206,24.55,9,4,6,0,4,3,0.24,17.72,71.82,87.17,Yes
PRJ_126923,Residential,Urban,Large,Planning,67.69,246,452,59.98,3,0,7,1,1,2,17.62,-17.27,84.33,79.82,Yes
PRJ_109806,Road Construction,Semi-Urban,Small,Finishing,94.84,743,771,62.69,9,4,8,1,2,2,12.18,11.7,89.61,87.82,No
PRJ_106448,Industrial,Urban,Large,Structural,191.94,738,681,75.84,3,3,5,2,1,3,2.94,7.46,86.6,84.87,Yes
PRJ_131736,Infrastructure,Semi-Urban,Small,Inspection,160.12,571,217,46.18,1,0,9,2,2,1,23.57,-28.63,70.36,67.16,Yes
PRJ_104967,Industrial,Semi-Urban,Small,Finishing,,1442,683,39.26,5,0,1,3,1,2,20.64,27.68,92.51,65.85,No
PRJ_107253,Infrastructure,Rural,Large,Structural,81.57,398,496,56.34,8,3,4,1,0,2,22.98,-3.45,71.69,79.25,Yes
PRJ_116753,Industrial,Semi-Urban,Medium,Planning,58.66,1489,461,97.12,7,5,4,1,1,1,30.81,18.0,81.99,80.89,No
PRJ_116991,Commercial,Rural,Small,Planning,153.7,1458,621,65.09,11,2,3,2,3,4,0.0,1.24,84.83,59.83,Yes
PRJ_130814,Industrial,Rural,Medium,Inspection,188.78,1396,566,87.56,7,0,3,0,0,6,4.01,-1.96,75.71,82.75,No
PRJ_119876,Infrastructure,Urban,Large,Planning,5.0,1308,400,61.62,6,8,5,0,3,6,28.75,-6.13,100.0,56.6,Yes
PRJ_123404,Residential,Rural,Small,Inspection,41.95,369,134,65.28,8,2,3,1,0,2,7.99,-18.56,81.84,72.3,No
PRJ_109077,Residential,Urban,Small,Foundation,220.31,287,123,56.85,4,3,2,4,0,1,4.53,21.56,72.79,68.05,Yes
PRJ_121633,Commercial,Urban,Medium,Finishing,138.71,807,190,100.0,6,5,7,0,2,2,0.0,-24.73,87.19,63.83,No
PRJ_104658,Commercial,Urban,Small,Foundation,163.23,1302,726,38.01,4,1,4,2,3,3,8.16,-33.16,75.2,63.77,Yes
PRJ_126306,Industrial,Urban,Large,Inspection,52.15,1429,302,50.1,3,3,7,1,3,1,0.0,49.61,87.54,70.04,Yes
PRJ_126153,commercial,Urban,Large,Inspection,35.71,596,231,74.35,8,2,5,1,1,5,1.66,16.22,76.5,85.79,Yes
PRJ_106680,Infrastructure,Urban,Small,Planning,121.81,1149,710,51.26,8,1,5,1,1,2,7.8,21.91,77.93,82.18,No
PRJ_104366,Road Construction,Semi-Urban,Medium,Finishing,58.19,934,749,78.73,11,1,5,1,3,4,0.0,13.12,77.66,58.67,Yes
PRJ_131410,Industrial,Rural,Medium,Structural,176.46,1421,593,67.24,13,0,4,1,3,4,12.89,16.15,77.61,59.84,Yes
PRJ_112268,Industrial,Semi-Urban,Small,Structural,58.44,644,695,57.51,9,1,6,0,0,5,15.64,-1.56,76.39,,No
PRJ_125526,Industrial,Semi-Urban,Medium,Structural,69.68,1065,698,66.52,3,0,4,1,2,3,0.0,17.83,80.72,72.62,No
PRJ_128766,Industrial,Semi-Urban,Medium,Foundation,101.45,405,460,71.21,3,4,7,0,1,2,5.41,3.83,85.45,83.87,Yes
PRJ_115009,Road Construction,Urban,Medium,Planning,53.46,745,222,71.5,5,2,5,0,0,3,2.18,6.81,77.5,83.23,Yes
PRJ_109819,Infrastructure,Urban,Small,Planning,221.57,1408,438,42.26,8,4,5,0,4,4,11.9,10.24,88.13,56.9,No
PRJ_113150,Industrial,Urban,Large,Inspection,92.15,419,470,73.74,6,3,9,0,1,5,1.18,0.25,99.27,78.37,Yes
PRJ_109393,Infrastructure,Rural,Medium,Inspection,141.89,626,365,97.63,5,2,3,0,3,2,16.78,-4.74,71.99,100.0,No
PRJ_127604,Bridge Construction,Urban,Large,Inspection,170.18,419,339,62.29,4,2,6,1,0,5,20.15,-13.51,74.93,58.06,Yes
PRJ_125187,Residential,Urban,Medium,Planning,89.86,172,332,79.91,9,1,8,1,1,2,5.05,-2.45,82.38,71.14,Yes
PRJ_105223,Industrial,Urban,Medium,Inspection,249.85,106,646,35.31,6,3,5,0,5,3,1.58,8.61,69.43,67.38,Yes
PRJ_101673,Bridge Construction,Urban,Medium,Inspection,79.73,149,390,53.49,6,2,4,0,1,4,0.0,-8.61,74.36,59.4,No
PRJ_116969,Commercial,Urban,Medium,Finishing,102.39,806,684,68.41,3,2,6,2,0,2,2.0,20.7,73.07,64.78,Yes
PRJ_114112,Residential,Urban,Medium,Finishing,30.62,132,191,55.35,7,0,7,2,0,4,0.0,22.2,78.19,69.17,Yes
PRJ_131975,Road Construction,Urban,Medium,Inspection,144.31,1194,235,47.8,9,1,6,0,1,0,0.14,28.87,61.24,84.39,Yes
PRJ_110165,Residential,Rural,Medium,Finishing,141.69,1310,142,70.21,5,2,5,1,3,2,0.0,20.23,79.55,75.38,Yes
PRJ_110129,Residential,Rural,Medium,Finishing,,351,563,55.99,5,2,4,3,0,4,0.0,4.59,80.71,79.89,No
PRJ_127994,Residential,Semi-Urban,Small,Planning,147.71,883,586,65.71,4,1,4,0,2,2,6.51,42.71,89.62,100.0,No
PRJ_128288,Commercial,Semi-Urban,Large,Planning,84.04,1384,490,68.21,4,2,4,2,1,5,0.0,18.75,81.94,73.0,Yes
PRJ_131738,Bridge Construction,Urban,Small,Inspection,34.73,843,737,79.02,7,3,8,3,1,1,31.8,37.93,65.48,75.75,Yes
PRJ_105680,Residential,Semi-Urban,Medium,Finishing,115.77,624,532,79.8,6,3,0,0,1,3,1.83,23.16,88.4,87.05,No
PRJ_100634,Infrastructure,Urban,Medium,Inspection,101.28,1038,754,86.74,6,2,6,2,2,3,0.0,9.11,72.96,75.58,Yes
PRJ_111018,Road Construction,Semi-Urban,Medium,Inspection,150.89,1231,521,75.21,8,4,3,3,5,7,0.56,10.31,75.03,91.72,Yes
PRJ_123671,Commercial,Urban,Large,Finishing,242.34,1337,660,,5,3,6,2,2,4,7.13,23.69,,63.5,Yes
PRJ_107664,Road Construction,Semi-Urban,Large,Inspection,182.73,249,767,76.31,5,3,4,2,2,3,17.68,-3.29,74.34,79.67,Yes
PRJ_107993,Road Construction,Rural,Small,Finishing,,386,771,45.53,5,2,7,2,2,5,1.72,15.42,87.65,82.62,No
PRJ_116307,Commercial,Urban,Small,Planning,108.33,775,662,62.99,4,1,6,0,1,2,5.48,31.2,71.7,54.8,Yes
PRJ_101639,Industrial,Urban,Medium,Structural,285.78,1247,168,59.71,6,4,4,0,2,3,3.86,44.89,96.44,72.45,No
PRJ_128322,commercial,Urban,Small,Structural,120.82,972,512,63.19,6,3,4,1,0,2,1.9,11.21,81.64,76.2,No
PRJ_109391,Commercial,Urban,Large,Inspection,57.45,1479,495,61.34,3,0,8,1,0,2,13.12,-2.13,63.31,70.69,Yes
PRJ_100131,Road Construction,Semi-Urban,Small,Foundation,200.97,1017,491,66.9,5,0,3,0,1,3,23.81,14.15,68.0,62.4,No
PRJ_120977,Bridge Construction,Rural,Large,Planning,230.4,405,127,85.87,2,2,6,1,2,1,6.62,6.31,100.0,59.58,No
PRJ_120264,Residential,Urban,Medium,Planning,15.43,178,46,100.0,5,2,7,3,0,3,17.69,13.29,80.36,82.89,No
PRJ_111530,Road Construction,Urban,Medium,Foundation,102.82,1389,408,85.27,4,2,5,2,2,4,8.76,30.9,63.69,76.63,Yes
PRJ_127329,Bridge Construction,Urban,Medium,Planning,82.05,1154,266,39.24,9,0,4,0,2,3,0.0,-16.6,100.0,91.61,No
PRJ_124889,Commercial,Semi-Urban,Large,Inspection,86.58,885,490,33.03,5,1,7,1,0,4,5.35,2.15,77.94,,No
PRJ_101997,Road Construction,Urban,Large,Planning,111.33,1272,449,42.97,7,3,6,2,3,1,2.03,7.54,63.89,71.88,Yes
PRJ_116005,Residential,Semi-Urban,Large,Planning,159.53,1491,359,68.5,6,2,6,0,0,4,3.92,25.38,99.28,55.4,No
PRJ_120783,Commercial,Urban,Large,Foundation,246.31,287,99,64.21,6,5,0,3,0,5,16.68,17.65,77.05,58.56,Yes
PRJ_120926,Commercial,Semi-Urban,Medium,Inspection,72.61,1082,640,61.57,2,4,3,1,1,3,20.75,13.31,86.35,84.05,No
PRJ_115807,Residential,Semi-Urban,Small,Inspection,30.49,1025,141,55.97,5,0,3,2,2,0,9.33,22.5,89.78,72.19,No
PRJ_125812,Commercial,Rural,Small,Foundation,184.63,1280,583,51.15,10,1,2,0,3,2,0.0,10.48,85.7,74.27,Yes
PRJ_102582,Industrial,Semi-Urban,Small,Inspection,105.66,1479,610,29.48,2,1,5,1,1,0,0.0,44.47,92.55,80.99,No
PRJ_115459,Commercial,Semi-Urban,Small,Inspection,182.45,1349,685,74.19,7,1,6,0,2,3,6.2,7.78,76.49,67.84,Yes
PRJ_105254,Residential,Semi-Urban,Small,Planning,143.52,1068,185,,7,0,5,0,2,2,0.0,32.67,76.19,47.76,No
PRJ_128658,Bridge Construction,urban,Medium,Finishing,99.11,1365,775,52.93,14,5,4,1,1,4,11.33,28.58,99.56,73.28,Yes
PRJ_123157,Residential,Rural,Small,Foundation,165.49,336,755,71.3,5,3,6,1,1,2,16.4,-2.67,89.29,61.05,No
PRJ_130135,Infrastructure,Urban,Small,Planning,155.09,831,657,21.79,8,2,2,0,0,3,10.41,20.78,83.41,75.57,No
PRJ_124263,Industrial,Rural,Small,Planning,146.93,1437,525,86.16,6,0,6,0,0,1,11.27,6.48,86.45,61.04,Yes
PRJ_128654,Road Construction,Rural,Medium,Planning,169.22,460,36,70.41,8,2,3,1,1,3,3.7,-4.08,78.48,61.81,Yes
PRJ_105350,Bridge Construction,Urban,Small,Structural,100.84,337,461,56.21,8,1,10,0,2,2,0.0,-11.69,81.61,67.27,No
PRJ_117478,Residential,Rural,Small,Structural,61.06,1095,665,74.6,3,2,3,1,3,3,3.84,6.76,75.87,82.64,No
PRJ_116165,Bridge Construction,Urban,Medium,Inspection,63.46,143,691,82.75,7,2,7,0,2,2,0.0,0.31,86.87,50.29,No
PRJ_126371,Commercial,Rural,Medium,Foundation,97.82,970,455,80.45,5,4,8,0,1,2,9.66,-21.71,81.46,76.4,Yes
PRJ_100284,Residential,Urban,Medium,Finishing,100.75,834,559,50.5,7,0,8,1,3,1,11.9,15.56,94.88,66.27,Yes
PRJ_106584,Commercial,Semi-Urban,Large,Planning,95.52,962,30,56.33,3,1,3,1,1,3,0.0,11.78,74.48,63.88,No
PRJ_128394,Residential,Urban,Small,Inspection,76.42,1439,83,46.18,9,2,3,2,0,2,0.0,26.8,98.99,76.48,No
PRJ_120238,Industrial,Rural,Small,Finishing,85.48,1058,184,19.76,5,2,5,0,1,3,6.39,28.3,61.08,71.98,No
PRJ_129963,Industrial,Rural,Small,Finishing,79.11,1441,46,46.78,5,1,3,1,2,5,20.68,-3.04,71.25,74.14,No
PRJ_123274,Residential,Semi-Urban,Medium,Finishing,135.45,1107,101,68.01,5,1,2,0,3,4,15.06,5.14,85.65,61.88,No
PRJ_123939,Residential,Urban,Small,Inspection,88.99,1159,75,76.67,6,4,7,1,0,4,8.71,2.11,88.3,70.16,Yes
PRJ_112790,Infrastructure,Urban,Large,Foundation,109.97,418,365,85.21,2,0,6,1,1,2,20.3,-0.46,79.46,81.62,No
PRJ_115506,Residential,Urban,Small,Inspection,130.68,1201,95,40.34,8,1,8,3,1,4,18.2,-7.43,66.3,68.07,Yes
PRJ_114311,Residential,Semi-Urban,Medium,Finishing,,1210,166,51.65,5,3,10,2,2,3,0.0,26.21,100.0,69.73,No
PRJ_127541,Industrial,Semi-Urban,Medium,Foundation,106.3,179,521,84.5,7,1,5,0,1,5,0.55,25.73,71.04,69.38,No
PRJ_103819,Commercial,Urban,Medium,Inspection,146.77,60,67,99.58,4,2,4,1,4,1,20.92,-17.32,85.58,70.19,Yes
PRJ_125091,Bridge Construction,Urban,Medium,Finishing,173.13,946,459,65.06,5,1,7,0,1,2,5.38,25.83,64.35,81.67,No
PRJ_130200,Industrial,Urban,Medium,Planning,197.28,609,433,88.14,9,1,6,1,1,3,1.73,-11.22,83.18,63.97,No
PRJ_119612,Industrial,Urban,Large,Foundation,129.89,501,727,90.98,7,4,6,4,2,3,11.85,9.39,,63.34,Yes
PRJ_131473,Road Construction,Urban,Small,Inspection,124.59,1027,249,100.0,3,2,6,0,0,4,0.0,19.58,80.46,84.09,No
PRJ_111410,Road Construction,Semi-Urban,Small,Foundation,181.04,1045,277,63.53,6,4,1,1,2,1,1.27,12.34,83.79,68.74,No
PRJ_102872,Bridge Construction,Urban,Small,Inspection,95.32,782,507,89.76,4,4,4,2,1,0,22.28,-5.69,85.43,75.03,No
PRJ_121721,Infrastructure,Semi-Urban,Medium,Foundation,96.74,720,577,32.68,9,1,7,0,1,2,26.15,41.04,96.11,92.17,Yes
PRJ_108935,Road Construction,Semi-Urban,Small,Finishing,,1092,177,83.2,8,3,6,0,0,4,0.99,17.71,82.85,74.14,Yes
PRJ_129627,Residential,Semi-Urban,Large,Planning,90.63,1389,279,59.07,6,3,5,1,1,2,10.6,43.94,94.36,,No
PRJ_120685,Commercial,Semi-Urban,Medium,Planning,63.59,294,356,69.15,7,2,6,2,4,2,4.39,8.95,89.42,85.09,Yes
PRJ_117131,Road Construction,Urban,Small,Inspection,134.32,373,723,86.98,6,2,2,1,0,3,8.93,34.87,80.97,90.27,No
PRJ_104348,Commercial,Urban,Large,Planning,135.61,1247,244,58.68,6,3,4,2,1,0,0.03,-3.92,76.9,93.44,No
PRJ_108308,Road Construction,Semi-Urban,Small,Foundation,202.89999999999998,1141,345,56.85,10,6,5,0,1,4,1.92,-12.41,83.97,56.9,Yes
PRJ_128923,Residential,Semi-Urban,Medium,Foundation,171.26,388,633,33.48,7,0,6,1,1,2,15.03,7.59,68.21,67.59,Yes
PRJ_109717,Commercial,Urban,Medium,Structural,222.52,1258,579,43.04,8,2,7,0,0,3,0.0,29.7,80.31,70.67,No
PRJ_110452,Industrial,Urban,Small,Finishing,17.97,1026,20,42.15,7,1,5,1,2,4,0.0,18.65,79.34,72.62,No
PRJ_108866,Commercial,Urban,Small,Structural,,737,458,90.21,9,4,1,0,2,2,0.0,30.87,77.39,75.27,Yes
PRJ_122645,Bridge Construction,Semi-Urban,Large,Planning,119.66,1122,461,100.0,5,3,4,0,2,2,6.78,-12.51,85.67,65.47,No
PRJ_114613,Bridge Construction,Urban,Medium,Finishing,133.33,1460,150,88.11,3,2,6,0,1,3,9.17,-16.16,73.72,66.55,Yes
PRJ_116850,Bridge Construction,Urban,Small,Inspection,21.91,274,655,57.52,14,2,6,1,2,5,13.2,28.78,77.8,68.38,Yes
PRJ_121842,Infrastructure,Semi-Urban,Small,Foundation,171.61,146,552,83.06,6,4,7,2,4,3,2.47,17.03,63.34,72.17,Yes
PRJ_131102,Bridge Construction,Rural,Medium,Foundation,78.31,168,71,31.12,4,1,6,2,5,2,1.49,-16.42,100.0,86.5,Yes
PRJ_107861,Residential,Semi-Urban,Small,Planning,154.59,148,588,70.22,12,4,2,1,3,3,0.0,-38.82,100.0,90.92,Yes
PRJ_115644,Infrastructure,Rural,Small,Finishing,138.33,1077,627,79.15,6,1,3,1,2,4,3.07,4.0,96.37,81.38,No
PRJ_108313,Road Construction,Urban,Medium,Planning,203.0,245,166,89.35,9,0,3,0,1,1,6.79,35.07,75.12,91.3,Yes
PRJ_125739,Infrastructure,Semi-Urban,Small,Planning,52.41,1167,319,93.05,4,2,5,1,3,3,11.12,25.63,87.04,63.08,Yes
PRJ_102545,Infrastructure,Semi-Urban,Small,Planning,123.26,1035,391,86.28,9,4,4,1,0,4,27.44,32.44,86.92,62.47,No
PRJ_122513,Commercial,Urban,Medium,Inspection,151.75,120,167,60.98,6,4,5,0,3,1,0.0,-10.83,64.85,60.72,Yes
PRJ_119098,Road Construction,Semi-Urban,Small,Finishing,105.54,1479,467,51.87,8,0,9,0,0,1,0.0,16.95,58.38,74.33,No
PRJ_117341,Infrastructure,Semi-Urban,Large,Foundation,61.96,437,150,56.49,9,3,6,0,0,3,10.18,7.9,78.96,84.97,No
PRJ_101984,Commercial,Rural,Medium,Finishing,140.31,972,552,79.95,7,3,3,1,0,4,14.84,19.79,87.82,75.26,No
PRJ_104928,Commercial,Urban,Large,Inspection,149.24,1076,426,82.68,6,2,5,1,0,2,17.86,7.92,94.18,71.49,Yes
PRJ_115720,Infrastructure,Urban,Large,Structural,70.9,1307,655,35.19,5,2,9,1,0,7,12.66,-15.85,97.91,55.95,Yes
PRJ_113453,Commercial,Semi-Urban,Medium,Inspection,36.43,953,201,71.29,4,0,6,3,2,2,23.31,-8.7,77.79,65.13,Yes
PRJ_127170,Infrastructure,Urban,Small,Foundation,107.0,1203,651,71.08,4,2,12,1,3,2,14.43,20.3,91.46,90.2,Yes
PRJ_103370,Bridge Construction,Rural,Medium,Structural,166.57,298,200,54.28,9,4,6,0,2,7,6.27,7.64,75.67,76.1,Yes
PRJ_128990,Road Construction,Rural,Large,Structural,,965,302,66.34,4,0,2,1,2,1,4.19,7.22,71.72,67.94,Yes
PRJ_125240,Commercial,Urban,Small,Foundation,71.87,1321,105,53.21,5,1,4,2,3,2,19.76,12.68,83.91,58.31,Yes
PRJ_110948,Residential,Urban,Small,Structural,,481,796,85.82,4,1,5,1,0,2,0.0,17.47,99.17,91.08,Yes
PRJ_121844,commercial,Urban,Medium,Finishing,67.48,768,128,47.9,5,0,0,1,1,2,11.71,-6.27,66.91,65.85,No
PRJ_130418,Road Construction,Rural,Large,Finishing,94.34,993,545,72.18,8,2,9,0,2,1,1.74,0.5,60.42,72.42,Yes
PRJ_122049,Industrial,Urban,Small,Finishing,186.63,710,368,58.15,7,4,3,1,1,3,0.0,2.01,78.95,77.93,No
PRJ_102869,Residential,Rural,Small,Inspection,219.2,1000,34,50.78,8,3,7,2,2,3,21.13,-23.14,72.37,48.96,Yes
PRJ_105907,Industrial,Semi-Urban,Medium,Finishing,158.1,248,288,49.52,8,2,2,1,1,5,20.17,33.42,100.0,87.16,Yes
PRJ_100849,Commercial,Urban,Large,Finishing,61.59,998,360,58.32,8,3,7,1,3,2,16.38,26.33,76.86,75.02,Yes
PRJ_120338,Commercial,Semi-Urban,Small,Inspection,116.05,1326,795,24.07,5,3,4,2,0,2,14.77,22.51,95.43,71.33,Yes
PRJ_114101,Bridge Construction,Urban,Medium,Foundation,180.61,489,363,76.72,6,2,7,2,1,4,1.8,14.85,85.07,73.27,No
PRJ_121404,Road Construction,Urban,Large,Planning,211.77,1382,788,85.44,7,2,8,1,2,2,18.77,6.54,,72.05,No
PRJ_115716,Residential,Urban,Small,Structural,229.73,1215,728,76.18,6,4,5,5,0,1,8.03,16.83,89.98,72.43,Yes
PRJ_100853,Infrastructure,Urban,Small,Finishing,108.71,961,520,73.56,4,2,4,2,2,4,20.49,49.54,82.71,86.88,Yes
PRJ_104466,Residential,Urban,Medium,Finishing,72.52,1074,776,35.82,8,2,5,1,2,5,14.19,26.48,75.66,89.28,Yes
PRJ_102232,Infrastructure,Rural,Large,Inspection,125.25,701,631,38.69,3,2,4,0,0,4,16.47,28.59,92.43,51.09,Yes
PRJ_116051,Bridge Construction,Rural,Medium,Planning,170.96,728,695,83.41,4,2,3,0,0,4,0.0,7.42,83.58,72.79,Yes
PRJ_112530,Bridge Construction,Urban,Large,Finishing,120.76,455,211,41.03,3,5,5,1,3,2,0.0,10.79,91.85,80.29,No
PRJ_109271,Bridge Construction,Urban,Medium,Structural,186.99,694,684,71.55,5,2,6,1,3,5,0.0,12.1,100.0,81.36,Yes
PRJ_101312,Commercial,Urban,Large,Planning,127.42,559,408,78.12,5,3,8,0,1,9,23.79,-7.92,81.24,71.53,No
PRJ_122764,Commercial,Rural,Small,Inspection,117.78,972,94,70.49,6,3,4,1,2,6,17.28,-19.1,79.63,87.48,Yes
PRJ_127035,Road Construction,Semi-Urban,Medium,Planning,112.81,1438,627,97.21,9,0,8,0,1,4,7.29,26.22,93.98,73.66,Yes
PRJ_116520,Industrial,Urban,Large,Foundation,126.33,1367,74,70.73,5,5,5,1,4,4,10.12,2.5,69.79,78.0,Yes
PRJ_117617,Bridge Construction,Urban,Small,Structural,130.17,1006,105,70.42,7,2,7,1,1,2,3.65,6.05,92.32,78.09,Yes
PRJ_111980,Infrastructure,Urban,Medium,Planning,151.21,666,787,64.18,6,1,6,0,1,1,7.73,16.59,93.63,88.73,Yes
PRJ_113071,Commercial,Urban,Large,Structural,114.22,1001,588,,9,4,5,1,1,5,31.25,12.79,84.44,81.32,Yes
PRJ_105221,Infrastructure,Semi-Urban,Medium,Structural,,270,642,81.56,4,1,6,0,0,2,5.84,21.51,97.71,59.89,Yes
PRJ_123327,Infrastructure,Urban,Medium,Structural,94.14,1496,309,66.86,3,3,6,1,0,1,0.0,18.31,83.24,65.79,Yes
PRJ_130781,Industrial,Semi-Urban,Medium,Inspection,46.54,1088,558,60.33,8,0,6,0,4,2,0.0,-7.14,88.74,93.63,No
PRJ_130594,Bridge Construction,Urban,Small,Planning,218.55,750,26,45.19,5,3,2,1,2,1,4.73,-15.74,93.21,66.89,Yes
PRJ_124174,Bridge Construction,Semi-Urban,Small,Inspection,90.9,179,511,68.0,6,1,8,0,1,2,10.58,-27.63,100.0,98.15,Yes
PRJ_116304,Residential,Rural,Small,Finishing,117.91,470,432,58.83,8,2,4,1,3,5,1.27,2.73,76.49,84.51,Yes
PRJ_114894,Industrial,Urban,Large,Planning,222.27,318,76,67.48,3,1,6,0,0,2,0.68,10.92,80.52,64.81,Yes
PRJ_111180,Commercial,Semi-Urban,Large,Inspection,121.88,478,223,63.03,5,2,5,1,2,1,4.36,43.57,,71.3,Yes
PRJ_100837,Residential,Semi-Urban,Medium,Finishing,131.75,88,121,74.99,6,3,4,2,0,2,18.66,-19.63,96.91,85.88,Yes
